text_equiv	language	font_family	segment_type	segment_id	url_id	region	rotation	full_region	full_rotation
Bernardo	German	Fraktur	Word	Kolonie-Zeitung-1873-11-01_P03_r1_line0005_word0000	68	3072,7088,374,79	0.875	2916,6573,1202,609	0.875
ſchul⸗	German	Fraktur	Word	Kolonie-Zeitung-1881-10-01_P03_r1_line0006_word0009	117	2669,5829,178,82	0.375	374,5316,2516,2688	0.375
Promotor	Portuguese	Antiqua	Word	Kolonie-Zeitung-1873-01-04_P03_r1_line0000_word0000	59	1212,4121,457,90	359.625	438,4120,2420,452	359.625
und	German	Antiqua	Word	Der-Pionier-1891-04-04_P02_r1_line0012_word0003	287	6206,5200,157,76	0.0	5220,3307,1687,3062	0.0
und	German	Italic	Word	Brusquer-Zeitung-1912-04-20_P02_r1_line0006_word0003	304	1325,5312,153,72	0.25	616,4692,1798,1152	0.25
aufgegeben	German	Fraktur	Word	Kolonie-Zeitung-1868-08-01_P03_r1_line0005_word0001	34	786,5644,362,91	0.0	483,5282,2500,2814	0.0
auf	German	Fraktur	Word	Kolonie-Zeitung-1867-08-24_P03_r1_line0008_word0010	24	5716,2401,98,65	359.875	3351,1574,2644,1912	359.875
Königsſchießen,	German	Fraktur	Word	Kolonie-Zeitung-1870-05-14_P03_r1_line0007_word0001	46	3115,7509,433,81	0.125	2831,6696,2483,1595	0.125
ſchnell	German	Fraktur	Word	Kolonie-Zeitung-1882-07-01_P03_r1_line0039_word0008	125	2128,4549,200,83	359.375	233,456,2172,6851	359.375
ins	German	Fraktur	Word	Kolonie-Zeitung-1868-08-01_P03_r1_line0011_word0006	34	1797,6159,104,71	0.0	483,5282,2500,2814	0.0
Tag	German	Fraktur	Word	Kolonie-Zeitung-1873-06-07_P03_r1_line0020_word0002	64	732,5918,113,79	0.125	441,4191,2488,4398	0.125
wird	German	Fraktur	Word	Kolonie-Zeitung-1877-08-25_P03_r1_line0003_word0003	95	1913,8592,152,71	0.25	519,8414,2496,459	0.25
Apfelbaumes.	German	Fraktur	Word	Kolonie-Zeitung-1867-11-30_P03_r1_line0012_word0002	27	1114,5033,370,68	359.75	613,4008,2645,2109	359.75
haben	German	Fraktur	Word	Kolonie-Zeitung-1873-01-25_P03_r1_line0007_word0003	60	780,4177,196,87	359.375	346,3487,2467,1043	359.375
de	Portuguese	Antiqua	Word	Kolonie-Zeitung-1867-02-23_P03_r1_line0002_word0010	23	2881,4995,98,78	0.125	582,4766,2652,1434	0.125
Der	German	Antiqua	Word	Der-Pionier-1889-08-21_P02_r1_line0024_word0000	256	5318,10204,251,154	0.0	3427,7201,3459,3249	0.0
A.	German	Fraktur	Word	Kolonie-Zeitung-1873-01-25_P03_r1_line0008_word0000	60	1416,4267,97,78	359.375	346,3487,2467,1043	359.375
an	German	Fraktur	Word	Deutsches-Echo-1886-07-17_P03_r1_line0015_word0008	207	2008,4429,43,27	0.625	1168,3831,1118,678	0.625
erfreut	German	Antiqua	Word	Kolonie-Zeitung-1887-04-08_P03_r1_line0004_word0003	143	3808,2656,249,70	0.0	2762,2286,2021,929	0.0
ſowie	German	Fraktur	Word	Kolonie-Zeitung-1868-01-11_P03_r1_line0016_word0006	29	4434,5068,178,74	0.125	3251,3515,2466,4041	0.125
über	German	Fraktur	Word	Kolonie-Zeitung-1888-08-09_P02_r1_line0004_word0005	174	6207,4040,146,71	359.5	4636,3463,2039,1048	359.5
welche	German	Fraktur	Word	Kolonie-Zeitung-1871-09-30_P03_r1_line0008_word0007	52	2142,6763,171,57	0.75	270,6081,2486,2082	0.75
Barkſchiff	German	Fraktur	Word	Kolonie-Zeitung-1865-03-11_P03_r1_line0003_word0003	11	2065,4019,321,89	0.0	315,3747,3161,714	0.0
über	German	Fraktur	Word	Kolonie-Zeitung-1871-10-14_P03_r1_line0100_word0001	53	697,7700,150,73	0.0	330,3310,5103,5551	0.0
Thlr.,	German	Fraktur	Word	Kolonie-Zeitung-1870-01-15_P03_r1_line0009_word0012	44	4961,8447,167,62	0.375	2870,7500,2507,1385	0.375
H.	German	Fraktur	Word	Kolonie-Zeitung-1869-04-24_P03_r1_line0009_word0006	39	2316,5878,100,92	359.875	366,4957,2432,1014	359.875
physikalische	German	Textura	Word	Kolonie-Zeitung-1882-04-08_P03_r1_line0004_word0001	124	1004,7198,720,193	0.5	316,6613,2126,2286	0.5
ver⸗	German	Fraktur	Word	Kolonie-Zeitung-1873-11-01_P03_r1_line0001_word0005	68	3965,6747,133,57	0.875	2916,6573,1202,609	0.875
Manoel	Portuguese	Antiqua	Word	Deutsches-Echo-1886-06-19_P05_r1_line0038_word0000	206	2743,1361,179,35	359.375	2331,285,1094,1125	359.375
todes	German	Antiqua	Word	Kolonie-Zeitung-1888-09-18_P01_r1_line0003_word0003	180	3789,8248,243,82	1.0	2715,7713,2044,1375	1.0
oder	German	Fraktur	Word	Kolonie-Zeitung-1882-07-01_P03_r1_line0020_word0002	125	873,2871,140,67	359.375	233,456,2172,6851	359.375
und	German	Fraktur	Word	Kolonie-Zeitung-1866-01-20_P03_r1_line0003_word0010	17	3096,5555,108,54	0.0	854,5252,2665,588	0.0
der	German	Fraktur	Word	Kolonie-Zeitung-1881-10-01_P03_r1_line0019_word0002	117	911,7142,102,60	0.375	374,5316,2516,2688	0.375
den	German	Fraktur	Word	Kolonie-Zeitung-1887-03-04_P03_r1_line0005_word0001	138	5239,1679,124,77	0.0	4805,1318,2052,571	0.0
freundlichen	German	Fraktur	Word	Kolonie-Zeitung-1881-02-12_P03_r1_line0003_word0008	108	4861,4448,385,84	359.125	2967,4152,2520,1339	359.125
ausgeführt	German	Fraktur	Word	Kolonie-Zeitung-1871-10-14_P03_r1_line0007_word0002	53	1153,4360,365,92	0.0	330,3310,5103,5551	0.0
und	German	Fraktur	Word	Kolonie-Zeitung-1882-07-01_P03_r1_line0043_word0006	125	1770,4899,124,62	359.375	233,456,2172,6851	359.375
auszuſprechen	German	Fraktur	Word	Kolonie-Zeitung-1865-06-10_P03_r1_line0004_word0003	12	1478,3847,644,101	359.125	356,3418,3109,930	359.125
borgen,	German	Fraktur	Word	Kolonie-Zeitung-1872-05-04_P03_r1_line0010_word0000	55	2954,6634,205,68	0.5	2931,5739,2499,1886	0.5
Rio	Portuguese	Fraktur	Word	Deutsches-Echo-1886-06-19_P05_r1_line0032_word0007	206	3211,1089,61,33	359.375	2331,285,1094,1125	359.375
hat	German	Fraktur	Word	Kolonie-Zeitung-1887-10-14_P03_r1_line0014_word0007	161	4611,2020,105,79	359.75	2962,969,2082,3254	359.75
beſitzt	German	Fraktur	Word	Kolonie-Zeitung-1882-07-01_P03_r1_line0029_word0001	125	499,3667,186,90	359.375	233,456,2172,6851	359.375
bis	German	Fraktur	Word	Kolonie-Zeitung-1873-06-07_P03_r1_line0011_word0008	64	2090,5142,87,62	0.125	441,4191,2488,4398	0.125
Fiſchthran	German	Fraktur	Word	Kolonie-Zeitung-1887-09-23_P03_r1_line0019_word0000	159	989,8335,455,105	0.0	728,6328,2107,2800	0.0
feſtlich	German	Fraktur	Word	Kolonie-Zeitung-1866-04-21_P03_r1_line0012_word0008	19	2644,5658,175,68	359.75	709,4498,2714,1521	359.75
Urban	German	Fraktur	Word	Kolonie-Zeitung-1881-10-01_P03_r1_line0001_word0001	117	648,5401,239,78	0.375	374,5316,2516,2688	0.375
Façons,	German	Antiqua	Word	Kolonie-Zeitung-1888-12-11_P01_r1_line0008_word0009	185	5577,1567,275,90	359.5	2695,623,4085,3247	359.5
mitgliedern	German	Fraktur	Word	Deutsches-Echo-1886-07-17_P03_r1_line0015_word0000	207	1185,4429,186,43	0.625	1168,3831,1118,678	0.625
des	German	Fraktur	Word	Kolonie-Zeitung-1871-10-14_P03_r1_line0100_word0018	53	4456,7659,107,67	0.0	330,3310,5103,5551	0.0
Damen	German	Textura	Word	Der-Pionier-1888-09-22_P02_r1_line0015_word0000	239	4094,10171,540,189	0.0	3569,7836,3421,2597	0.0
Fahrpreiſe,	German	Fraktur	Word	Kolonie-Zeitung-1887-05-20_P03_r1_line0012_word0000	147	5138,3057,577,125	359.75	4895,704,2080,3483	359.75
Es	German	Fraktur	Word	Kolonie-Zeitung-1874-08-22_P03_r1_line0012_word0000	80	433,7374,94,72	0.25	215,6474,2520,1242	0.25
Wand	German	Antiqua	Word	Deutsches-Wochenblatt-1886-04-17_P03_r1_line0004_word0006	205	1924,2126,130,88	359.625	1140,1834,1100,1065	359.625
in	German	Fraktur	Word	Kolonie-Zeitung-1867-12-21_P03_r1_line0000_word0004	28	1250,2381,59,57	359.625	634,2370,2609,1045	359.625
jetzt	German	Fraktur	Word	Kolonie-Zeitung-1874-05-09_P03_r1_line0015_word0002	75	3658,5136,128,91	0.25	2871,3671,2483,4110	0.25
leere	German	Fraktur	Word	Kolonie-Zeitung-1887-07-29_P03_r1_line0008_word0002	152	1939,4281,227,104	0.0	664,3063,2098,3713	0.0
nach	German	Fraktur	Word	Kolonie-Zeitung-1873-07-26_P03_r1_line0006_word0007	65	4311,3475,143,80	0.375	2886,2732,2446,1352	0.375
er	German	Fraktur	Word	Kolonie-Zeitung-1882-12-15_P03_r1_line0004_word0008	129	2746,1102,64,58	359.875	402,575,4071,1627	359.875
des	German	Fraktur	Word	Kolonie-Zeitung-1870-05-14_P03_r1_line0013_word0009	46	4898,8033,102,63	0.125	2831,6696,2483,1595	0.125
Alle,	German	Fraktur	Word	Kolonie-Zeitung-1882-07-01_P03_r1_line0043_word0002	125	646,4877,158,76	359.375	233,456,2172,6851	359.375
Die	German	Fraktur	Word	Kolonie-Zeitung-1889-12-24_P02_r1_line0002_word0001	194	5465,2465,121,75	359.625	5030,2101,2055,679	359.625
wird.	German	Fraktur	Word	Kolonie-Zeitung-1882-07-01_P03_r1_line0037_word0004	125	1780,4376,169,70	359.375	233,456,2172,6851	359.375
Volkskalender	German	Fraktur	Word	Kolonie-Zeitung-1887-11-04_P03_r1_line0008_word0001	163	1532,6571,701,109	0.0	582,5299,2072,1763	0.0
Kapital	German	Fraktur	Word	Kolonie-Zeitung-1879-11-22_P03_r1_line0005_word0000	102	3579,7009,345,104	0.0	2940,6208,2477,1208	0.0
empfiehlt	German	Fraktur	Word	Kolonie-Zeitung-1882-07-01_P03_r1_line0042_word0004	125	1232,4799,309,87	359.375	233,456,2172,6851	359.375
dieſes	German	Fraktur	Word	Der-Pionier-1889-09-04_P02_r1_line0012_word0002	257	6022,2448,176,82	0.0	5244,463,1713,6266	0.0
Theatervorſtellung	German	Textura	Word	Der-Pionier-1889-07-24_P02_r1_line0008_word0000	254	5302,3995,1425,249	0.0	5172,2651,1693,2210	0.0
werden.	German	Fraktur	Word	Kolonie-Zeitung-1874-09-26_P03_r1_line0007_word0000	82	227,8286,257,57	0.125	211,7591,2490,776	0.125
im	German	Fraktur	Word	Kolonie-Zeitung-1863-10-10_P03_r1_line0001_word0005	5	1980,2674,96,75	0.0	415,2513,3072,1971	0.0
ausgewähltes	German	Fraktur	Word	Der-Pionier-1890-05-17_P02_r1_line0006_word0001	268	3567,7095,722,123	359.75	3418,5869,1685,3089	359.75
Saales	German	Fraktur	Word	Kolonie-Zeitung-1889-12-24_P02_r1_line0003_word0003	194	5962,2553,240,74	359.625	5030,2101,2055,679	359.625
unſerm	German	Fraktur	Word	Kolonie-Zeitung-1868-08-01_P03_r1_line0016_word0005	34	1675,6588,195,70	0.0	483,5282,2500,2814	0.0
Hamburgiſcher	German	Fraktur	Word	Kolonie-Zeitung-1866-08-18_P03_r1_line0002_word0007	21	2797,4524,495,87	0.0	615,4078,2684,951	0.0
Sergio	Portuguese	Antiqua	Word	Kolonie-Zeitung-1887-07-08_P03_r1_line0000_word0001	150	789,7674,480,174	0.25	652,7530,2068,1120	0.25
vor	German	Fraktur	Word	Kolonie-Zeitung-1868-08-01_P03_r1_line0024_word0004	34	1689,7166,117,55	0.0	483,5282,2500,2814	0.0
„Von	German	Fraktur	Word	Kolonie-Zeitung-1868-08-01_P03_r1_line0020_word0003	34	903,6863,153,65	0.0	483,5282,2500,2814	0.0
Preiſe	German	Fraktur	Word	Kolonie-Zeitung-1872-07-27_P03_r1_line0005_word0000	57	3091,4287,203,86	359.75	3080,3596,2471,885	359.75
Discretion	German	Fraktur	Word	Kolonie-Zeitung-1864-07-16_P03_r1_line0006_word0001	9	693,3223,366,72	0.125	358,2575,3154,968	0.125
Accordeons,	German	Fraktur	Word	Kolonie-Zeitung-1889-12-24_P03_r1_line0026_word0000	195	2919,8176,662,121	0.0	2507,4596,2157,3839	0.0
in	German	Antiqua	Word	Brusquer-Zeitung-1912-04-20_P02_r1_line0008_word0003	304	1227,5466,82,69	0.25	616,4692,1798,1152	0.25
vorzüglich	German	Fraktur	Word	Kolonie-Zeitung-1865-12-09_P03_r1_line0001_word0009	16	2732,2474,362,104	359.75	512,2300,3067,1018	359.75
nicht	German	Textura	Word	Kolonie-Zeitung-1887-09-30_P03_r1_line0016_word0003	160	1701,6800,226,143	0.25	698,4900,2112,2369	0.25
in	German	Fraktur	Word	Kolonie-Zeitung-1880-06-05_P03_r1_line0002_word0004	104	3801,5271,65,69	0.0	2950,4949,2494,1438	0.0
und	German	Fraktur	Word	Kolonie-Zeitung-1888-12-11_P01_r1_line0012_word0009	185	6317,2127,125,60	359.5	2695,623,4085,3247	359.5
Karten	German	Fraktur	Word	Kolonie-Zeitung-1888-12-20_P01_r1_line0011_word0005	187	2262,6152,225,69	0.125	668,5136,2088,1657	0.125
beziehen,	German	Antiqua	Word	Der-Pionier-1889-11-09_P03_r1_line0016_word0002	260	2450,3277,382,97	0.0	1960,539,3397,2986	0.0
Schießens	German	Fraktur	Word	Kolonie-Zeitung-1870-05-14_P03_r1_line0008_word0008	46	4522,7592,281,75	0.125	2831,6696,2483,1595	0.125
Bilder	German	Textura	Word	Der-Pionier-1889-09-04_P02_r1_line0010_word0000	257	5309,2000,479,184	0.0	5244,463,1713,6266	0.0
Bei	German	Fraktur	Word	Kolonie-Zeitung-1868-08-01_P03_r1_line0013_word0001	34	817,6328,124,72	0.0	483,5282,2500,2814	0.0
Strickgarn,	German	Fraktur	Word	Kolonie-Zeitung-1889-12-24_P03_r1_line0010_word0004	195	4102,6019,414,105	0.0	2507,4596,2157,3839	0.0
den	German	Fraktur	Word	Kolonie-Zeitung-1887-04-08_P02_r1_line0004_word0001	142	5369,6659,112,61	359.75	4694,6138,2050,827	359.75
d.	German	Fraktur	Word	Kolonie-Zeitung-1874-09-26_P03_r1_line0002_word0004	82	1962,7799,61,68	0.125	211,7591,2490,776	0.125
Dampfer	German	Fraktur	Word	Kolonie-Zeitung-1887-05-20_P03_r1_line0002_word0001	147	5181,2050,301,84	359.75	4895,704,2080,3483	359.75
des	German	Fraktur	Word	Kolonie-Zeitung-1865-01-21_P03_r1_line0001_word0009	10	2829,3849,108,68	359.75	466,3706,2921,316	359.75
Bruder,	German	Fraktur	Word	Kolonie-Zeitung-1875-08-21_P03_r1_line0010_word0004	89	4119,5933,218,61	0.375	3227,4706,2134,1813	0.375
Sortiment	German	Fraktur	Word	Kolonie-Zeitung-1887-02-18_P03_r1_line0002_word0003	137	3873,5043,518,97	0.125	2683,4541,2047,1160	0.125
farbige	German	Fraktur	Word	Kolonie-Zeitung-1888-12-11_P01_r1_line0010_word0002	185	3289,1865,267,95	359.5	2695,623,4085,3247	359.5
Ausgaben.	German	Antiqua	Word	Kolonie-Zeitung-1884-08-15_P03_r1_line0008_word0003	132	6220,1536,369,83	359.75	5053,592,2062,1721	359.75
Von	German	Fraktur	Word	Kolonie-Zeitung-1866-03-24_P03_r1_line0007_word0001	18	3662,7152,119,57	0.625	3401,6612,1337,745	0.625
nach	German	Fraktur	Word	Kolonie-Zeitung-1887-05-20_P03_r1_line0010_word0004	147	5854,2827,140,75	359.75	4895,704,2080,3483	359.75
von	German	Fraktur	Word	Kolonie-Zeitung-1867-08-24_P03_r1_line0016_word0006	24	4522,2948,101,45	359.875	3351,1574,2644,1912	359.875
Akt	German	Fraktur	Word	Kolonie-Zeitung-1874-05-16_P03_r1_line0006_word0003	76	4113,6533,96,64	0.625	2916,5806,2455,1942	0.625
Voraus	German	Fraktur	Word	Der-Pionier-1889-09-04_P02_r1_line0043_word0004	257	6190,5252,249,70	0.0	5244,463,1713,6266	0.0
in	German	Fraktur	Word	Der-Pionier-1888-07-28_P02_r1_line0021_word0001	236	3915,5020,80,74	0.0	3481,2897,1654,6853	0.0
der	German	Fraktur	Word	Kolonie-Zeitung-1880-06-05_P03_r1_line0006_word0007	104	5071,5635,110,75	0.0	2950,4949,2494,1438	0.0
Vogel.	German	Fraktur	Word	Kolonie-Zeitung-1870-05-14_P03_r1_line0007_word0009	46	5016,7503,180,79	0.125	2831,6696,2483,1595	0.125
nach	German	Fraktur	Word	Kolonie-Zeitung-1866-04-21_P03_r1_line0007_word0007	19	2121,5316,121,61	359.75	709,4498,2714,1521	359.75
mird	German	Fraktur	Word	Der-Pionier-1889-03-02_P03_r1_line0013_word0001	250	668,5539,191,76	0.25	324,4308,1673,1739	0.25
Hiate	German	Fraktur	Word	Kolonie-Zeitung-1867-09-14_P03_r1_line0003_word0000	25	3296,6828,143,68	359.875	3280,6561,1312,688	359.875
bin	German	Fraktur	Word	Deutsches-Echo-1886-06-19_P05_r1_line0029_word0010	206	3204,954,53,34	359.375	2331,285,1094,1125	359.375
Sie	German	Fraktur	Word	Kolonie-Zeitung-1872-05-04_P03_r1_line0011_word0011	55	5302,6683,101,55	0.5	2931,5739,2499,1886	0.5
direkt	German	Antiqua	Word	Der-Pionier-1889-11-09_P03_r1_line0016_word0000	260	1995,3274,257,78	0.0	1960,539,3397,2986	0.0
Arznei.	German	Fraktur	Word	Kolonie-Zeitung-1871-09-30_P03_r1_line0021_word0012	52	2225,7650,195,73	0.75	270,6081,2486,2082	0.75
d.	German	Antiqua	Word	Kolonie-Zeitung-1868-03-21_P03_r1_line0000_word0003	31	1070,5369,52,52	359.5	719,5294,1195,459	359.5
Taschen-	German	Antiqua	Word	Der-Pionier-1888-12-08_P03_r1_line0011_word0002	245	1242,8278,649,153	359.75	193,7090,1700,1564	359.75
S.	German	Fraktur	Word	Kolonie-Zeitung-1887-07-08_P03_r1_line0003_word0003	150	1752,7903,139,107	0.25	652,7530,2068,1120	0.25
vendem	Portuguese	Antiqua	Word	Kolonie-Zeitung-1887-07-29_P03_r1_line0023_word0000	152	1545,6381,352,71	0.0	664,3063,2098,3713	0.0
Thalern	German	Fraktur	Word	Kolonie-Zeitung-1867-11-30_P03_r1_line0009_word0001	27	799,4808,214,72	359.75	613,4008,2645,2109	359.75
Fäſſern,	German	Fraktur	Word	Kolonie-Zeitung-1887-07-29_P03_r1_line0005_word0004	152	2186,3896,514,154	0.0	664,3063,2098,3713	0.0
einem	German	Fraktur	Word	Kolonie-Zeitung-1867-11-30_P03_r1_line0005_word0001	27	767,4520,156,58	359.75	613,4008,2645,2109	359.75
por	Portuguese	Antiqua	Word	Kolonie-Zeitung-1874-05-23_P03_r1_line0005_word0001	77	3374,6918,128,73	0.625	2964,6403,1209,1073	0.625
mit	German	Fraktur	Word	Kolonie-Zeitung-1873-06-07_P03_r1_line0028_word0000	64	467,6614,97,59	0.125	441,4191,2488,4398	0.125
nach	German	Fraktur	Word	Kolonie-Zeitung-1882-07-01_P03_r1_line0062_word0001	125	426,6663,144,74	359.375	233,456,2172,6851	359.375
ein	German	Fraktur	Word	Kolonie-Zeitung-1871-10-14_P03_r1_line0008_word0007	53	1840,4444,95,71	0.0	330,3310,5103,5551	0.0
(Nur	German	Fraktur	Word	Kolonie-Zeitung-1882-08-12_P03_r1_line0031_word0000	126	3151,6174,181,78	0.0	2621,2096,2088,6158	0.0
und	German	Fraktur	Word	Der-Pionier-1889-08-21_P02_r1_line0014_word0000	256	4991,8669,261,98	0.0	3427,7201,3459,3249	0.0
Gegen	German	Fraktur	Word	Kolonie-Zeitung-1882-08-12_P03_r1_line0038_word0000	126	3511,7160,212,89	0.0	2621,2096,2088,6158	0.0
ſollen	German	Fraktur	Word	Kolonie-Zeitung-1882-07-01_P03_r1_line0022_word0005	125	1915,3054,188,79	359.375	233,456,2172,6851	359.375
Verlobte.	German	Antiqua	Word	Kolonie-Zeitung-1868-09-12_P03_r1_line0002_word0000	36	6094,5145,274,54	0.25	5679,4907,1090,319	0.25
Bordo	German	Antiqua	Word	Der-Pionier-1889-11-09_P03_r1_line0003_word0004	260	3725,1568,264,78	0.0	1960,539,3397,2986	0.0
machen,	German	Fraktur	Word	Kolonie-Zeitung-1874-09-26_P03_r1_line0006_word0000	82	233,8188,272,79	0.125	211,7591,2490,776	0.125
werden.	German	Fraktur	Word	Kolonie-Zeitung-1882-07-01_P03_r1_line0051_word0004	125	1288,5589,252,58	359.375	233,456,2172,6851	359.375
Ruchhandlung	German	Kanzlei	Word	Kolonie-Zeitung-1875-02-20_P03_r1_line0004_word0002	85	4625,1962,972,190	0.375	2899,1646,3765,2576	0.375
Fensterglas,	German	Antiqua	Word	Der-Pionier-1889-11-09_P03_r1_line0005_word0004	260	3428,1783,506,101	0.0	1960,539,3397,2986	0.0
Waaren	German	Textura	Word	Der-Pionier-1890-03-26_P03_r1_line0004_word0001	266	3050,1641,616,183	0.125	2026,645,1666,1517	0.125
e	Portuguese	Antiqua	Word	Kolonie-Zeitung-1874-05-09_P03_r1_line0035_word0001	75	3468,6944,42,46	0.25	2871,3671,2483,4110	0.25
O.	German	Fraktur	Word	Kolonie-Zeitung-1868-08-01_P03_r1_line0034_word0002	34	1497,8006,97,77	0.0	483,5282,2500,2814	0.0
in	German	Antiqua	Word	Der-Pionier-1889-11-09_P03_r1_line0003_word0008	260	4566,1568,82,76	0.0	1960,539,3397,2986	0.0
Im	German	Fraktur	Word	Kolonie-Zeitung-1887-04-08_P02_r1_line0005_word0000	142	5596,6765,124,90	359.75	4694,6138,2050,827	359.75
obigen	German	Fraktur	Word	Kolonie-Zeitung-1867-08-24_P03_r1_line0019_word0010	24	5447,3138,178,72	359.875	3351,1574,2644,1912	359.875
mortales	German	Antiqua	Word	Kolonie-Zeitung-1871-10-14_P03_r1_line0009_word0015	53	4538,4512,317,69	0.0	330,3310,5103,5551	0.0
Güte	German	Fraktur	Word	Kolonie-Zeitung-1863-06-06_P03_r1_line0005_word0011	2	3296,4143,192,76	0.125	397,3685,3103,649	0.125
find	German	Fraktur	Word	Kolonie-Zeitung-1887-10-14_P03_r1_line0020_word0006	161	4374,2622,110,68	359.75	2962,969,2082,3254	359.75
werden	German	Fraktur	Word	Kolonie-Zeitung-1881-07-09_P03_r1_line0016_word0007	115	1964,6686,226,59	359.75	372,5264,2498,1517	359.75
Hugo	German	Textura	Word	Kolonie-Zeitung-1867-12-21_P03_r1_line0007_word0000	28	1691,3034,146,70	359.625	634,2370,2609,1045	359.625
und	German	Fraktur	Word	Kolonie-Zeitung-1867-11-30_P03_r1_line0019_word0006	27	2668,5518,110,56	359.75	613,4008,2645,2109	359.75
Reichsboten,	German	Textura	Word	Kolonie-Zeitung-1887-12-23_P03_r1_line0002_word0000	169	817,5727,600,146	0.0	758,5400,2038,1735	0.0
Kenntnis	German	Fraktur	Word	Kolonie-Zeitung-1874-05-09_P03_r1_line0021_word0005	75	4043,5649,307,72	0.25	2871,3671,2483,4110	0.25
Kochtöpfe	German	Antiqua	Word	Der-Pionier-1889-11-09_P03_r1_line0005_word0005	260	3989,1783,444,102	0.0	1960,539,3397,2986	0.0
fann	German	Fraktur	Word	Kolonie-Zeitung-1882-07-01_P03_r1_line0050_word0004	125	1527,5490,155,71	359.375	233,456,2172,6851	359.375
von	German	Fraktur	Word	Kolonie-Zeitung-1870-09-24_P03_r1_line0006_word0003	49	3913,7830,126,59	0.875	3034,7137,1189,1253	0.875
viele	German	Fraktur	Word	Kolonie-Zeitung-1872-05-04_P03_r1_line0011_word0008	55	4654,6689,120,56	0.5	2931,5739,2499,1886	0.5
haben.	German	Fraktur	Word	Kolonie-Zeitung-1868-08-01_P03_r1_line0012_word0007	34	2724,6245,214,83	0.0	483,5282,2500,2814	0.0
zu	German	Fraktur	Word	Kolonie-Zeitung-1868-01-11_P03_r1_line0018_word0001	29	3567,5255,74,69	0.125	3251,3515,2466,4041	0.125
Stahlſtiche:	German	Fraktur	Word	Kolonie-Zeitung-1867-11-30_P03_r1_line0005_word0002	27	956,4520,320,72	359.75	613,4008,2645,2109	359.75
Erfriſchung	German	Fraktur	Word	Kolonie-Zeitung-1868-08-01_P03_r1_line0025_word0003	34	1531,7236,386,92	0.0	483,5282,2500,2814	0.0
das	German	Fraktur	Word	Kolonie-Zeitung-1864-03-19_P03_r1_line0015_word0004	7	1548,1260,119,69	359.5	514,502,3121,1245	359.5
Einfuhrhandels	German	Antiqua	Word	Kolonie-Zeitung-1884-08-15_P03_r1_line0007_word0004	132	6396,1394,625,83	359.75	5053,592,2062,1721	359.75
den	German	Antiqua	Word	Kolonie-Zeitung-1888-09-13_P03_r1_line0001_word0002	179	3707,7391,147,82	0.125	2817,7242,2047,1087	0.125
d.	German	Fraktur	Word	Kolonie-Zeitung-1870-01-15_P03_r1_line0012_word0001	44	3079,8670,56,56	0.375	2870,7500,2507,1385	0.375
Gratis-Verſandt	German	Fraktur	Word	Kolonie-Zeitung-1887-07-15_P03_r1_line0004_word0000	151	2913,3735,617,104	359.875	2892,3210,2064,1041	359.875
erhöhten	German	Fraktur	Word	Kolonie-Zeitung-1881-02-12_P03_r1_line0007_word0001	108	3245,4768,282,77	359.125	2967,4152,2520,1339	359.125
empfehle	German	Fraktur	Word	Kolonie-Zeitung-1868-01-11_P03_r1_line0044_word0003	29	4055,7314,286,88	0.125	3251,3515,2466,4041	0.125
der	German	Fraktur	Word	Kolonie-Zeitung-1871-10-14_P03_r1_line0109_word0009	53	2526,8478,100,67	0.0	330,3310,5103,5551	0.0
Drechſeln	German	Fraktur	Word	Kolonie-Zeitung-1866-03-24_P03_r1_line0001_word0001	18	3898,6685,603,123	0.625	3401,6612,1337,745	0.625
de	Portuguese	Antiqua	Word	Kolonie-Zeitung-1867-02-23_P03_r1_line0005_word0000	23	586,5289,72,52	0.125	582,4766,2652,1434	0.125
und	German	Fraktur	Word	Kolonie-Zeitung-1863-10-10_P03_r1_line0002_word0004	5	2267,2763,132,70	0.0	415,2513,3072,1971	0.0
Außer	German	Fraktur	Word	Der-Pionier-1889-08-21_P02_r1_line0020_word0000	256	3586,9634,356,134	0.0	3427,7201,3459,3249	0.0
volle	German	Fraktur	Word	Kolonie-Zeitung-1864-03-19_P03_r1_line0010_word0001	7	644,1075,161,70	359.5	514,502,3121,1245	359.5
Diagonale	German	Fraktur	Word	Kolonie-Zeitung-1887-02-18_P03_r1_line0004_word0001	137	3850,5370,860,201	0.125	2683,4541,2047,1160	0.125
Gräber,	German	Antiqua	Word	Der-Pionier-1889-11-09_P03_r1_line0007_word0002	260	2564,1997,316,98	0.0	1960,539,3397,2986	0.0
Juni:	German	Fraktur	Word	Kolonie-Zeitung-1870-05-14_P03_r1_line0008_word0002	46	3233,7588,215,86	0.125	2831,6696,2483,1595	0.125
